EMD_CD,EMD_ENG_NM,EMD_KOR_NM,행정주소,법정동주소,SIDO,비행불가능여부,터미널유무,승용차,버스,혼잡강도,공항,총.인구수,세대.수,기차역.ktx역포함.여부,면적15k이상건물여부,id,long,lat,터미널과의거리,기차역과의거리,공항과의거리
11110101,Cheongun-dong,청운동,서울특별시 종로구 청운효자동,서울특별시 종로구 청운동,11,0,0,0.068592917,0.00872093,0.137755102,0,0.131368006,0.176389707,0,0,2888,126.9684974,37.58902636,3.511140468,3.67302183,16.09053979
11110102,Singyo-dong,신교동,서울특별시 종로구 청운효자동,서울특별시 종로구 신교동,11,0,0,0.068592917,0.00872093,0.137755102,0,0.131368006,0.176389707,0,0,2889,126.9676814,37.58443997,3.170279231,3.17431557,15.9191427
11110103,Gungjeong-dong,궁정동,서울특별시 종로구 청운효자동,서울특별시 종로구 궁정동,11,0,0,0.068592917,0.00872093,0.137755102,0,0.131368006,0.176389707,0,0,2890,126.9723912,37.58490472,2.938836581,3.201722687,16.33757162
11110104,Hyoja-dong,효자동,서울특별시 종로구 청운효자동,서울특별시 종로구 효자동,11,0,0,0.068592917,0.00872093,0.137755102,0,0.131368006,0.176389707,0,0,2891,126.9718798,37.58270161,2.777588768,2.957183148,16.25044684
11110105,Changseong-dong,창성동,서울특별시 종로구 청운효자동,서울특별시 종로구 창성동,11,0,0,0.068592917,0.00872093,0.137755102,0,0.131368006,0.176389707,0,0,2892,126.9723493,37.58057098,2.574966529,2.720712729,16.25352895
11110108,Tongin-dong,통인동,서울특별시 종로구 청운효자동,서울특별시 종로구 통인동,11,0,0,0.068592917,0.00872093,0.137755102,0,0.131368006,0.176389707,0,0,2895,126.9700479,37.57981551,2.663008125,2.643107358,16.03990354
11110109,Nusang-dong,누상동,서울특별시 종로구 청운효자동,서울특별시 종로구 누상동,11,0,0,0.068592917,0.00872093,0.137755102,0,0.131368006,0.176389707,0,0,2896,126.9623552,37.58023454,2.900969273,2.818447266,15.3757166
11110110,Nuha-dong,누하동,서울특별시 종로구 청운효자동,서울특별시 종로구 누하동,11,0,0,0.068592917,0.00872093,0.137755102,0,0.131368006,0.176389707,0,0,2897,126.9679882,37.5793604,2.737299584,2.611855389,15.85247264
11110111,Ogin-dong,옥인동,서울특별시 종로구 청운효자동,서울특별시 종로구 옥인동,11,0,0,0.068592917,0.00872093,0.137755102,0,0.131368006,0.176389707,0,0,2898,126.9641763,37.58355052,3.233707917,3.130907943,15.59676531
11110119,Sejongno,세종로,서울특별시 종로구 청운효자동,서울특별시 종로구 세종로,11,0,0,0.068592917,0.00872093,0.137755102,0,0.131368006,0.176389707,0,0,2906,126.9769898,37.579486,2.214604293,2.635624432,16.64120807
11110106,Tongui-dong,통의동,서울특별시 종로구 사직동,서울특별시 종로구 통의동,11,0,0,0.236830414,0.041528239,0.448979592,0,0.047554561,0.055234728,0,0,2893,126.9727058,37.57799677,2.353449453,2.43548397,16.24353373
11110107,Jeokseon-dong,적선동,서울특별시 종로구 사직동,서울특별시 종로구 적선동,11,0,0,0.236830414,0.041528239,0.448979592,0,0.047554561,0.055234728,0,0,2894,126.9739213,37.57528314,2.077864074,2.139698372,16.3121708
11110112,Chebu-dong,체부동,서울특별시 종로구 사직동,서울특별시 종로구 체부동,11,0,0,0.236830414,0.041528239,0.448979592,0,0.047554561,0.055234728,0,0,2899,126.9710209,37.57786061,2.456551322,2.421747157,16.09402087
11110113,Pirun-dong,필운동,서울특별시 종로구 사직동,서울특별시 종로구 필운동,11,0,0,0.236830414,0.041528239,0.448979592,0,0.047554561,0.055234728,0,0,2900,126.9676873,37.57687778,2.463745149,2.343620068,15.78762878
11110114,Naeja-dong,내자동,서울특별시 종로구 사직동,서울특별시 종로구 내자동,11,0,0,0.236830414,0.041528239,0.448979592,0,0.047554561,0.055234728,0,0,2901,126.9718103,37.57527466,2.227716522,2.13297424,16.12685837
11110115,Sajik-dong,사직동,서울특별시 종로구 사직동,서울특별시 종로구 사직동,11,0,0,0.236830414,0.041528239,0.448979592,0,0.047554561,0.055234728,0,0,2902,126.965809,37.57538182,2.3157541,2.215895657,15.60198372
11110116,Doryeom-dong,도렴동,서울특별시 종로구 사직동,서울특별시 종로구 도렴동,11,0,0,0.236830414,0.041528239,0.448979592,0,0.047554561,0.055234728,0,0,2903,126.9746617,37.57272254,1.861362693,1.863174755,16.3466737
11110117,Dangju-dong,당주동,서울특별시 종로구 사직동,서울특별시 종로구 당주동,11,0,0,0.236830414,0.041528239,0.448979592,0,0.047554561,0.055234728,0,0,2904,126.9738095,37.57157685,1.863562204,1.728877279,16.25965499
11110118,Naesu-dong,내수동,서울특별시 종로구 사직동,서울특별시 종로구 내수동,11,0,0,0.236830414,0.041528239,0.448979592,0,0.047554561,0.055234728,0,0,2905,126.972085,37.57336455,2.056509539,1.920805599,16.12745643
11110120,Sinmunno 1(il)-ga,신문로1가,서울특별시 종로구 사직동,서울특별시 종로구 신문로1가,11,0,0,0.236830414,0.041528239,0.448979592,0,0.047554561,0.055234728,0,0,2907,126.9740564,37.57037081,1.736186242,1.59775869,16.26971153
11110121,Sinmunno 2(i)-ga,신문로2가,서울특별시 종로구 사직동,서울특별시 종로구 신문로2가,11,0,0,0.236830414,0.041528239,0.448979592,0,0.047554561,0.055234728,0,0,2908,126.9692346,37.571029,1.809419066,1.680971193,15.85165413
11110139,Palpan-dong,팔판동,서울특별시 종로구 삼청동,서울특별시 종로구 팔판동,11,0,0,0.128252729,0.016196013,0.153061224,0,0.07285437,0.108662345,0,0,2926,126.9805604,37.58272686,2.303144733,3.052478781,17.00730986
11110140,Samcheong-dong,삼청동,서울특별시 종로구 삼청동,서울특별시 종로구 삼청동,11,0,0,0.128252729,0.016196013,0.153061224,0,0.07285437,0.108662345,0,0,2927,126.9813608,37.58987566,2.852589945,3.841171832,17.22134649
11110141,Anguk-dong,안국동,서울특별시 종로구 삼청동,서울특별시 종로구 안국동,11,0,0,0.128252729,0.016196013,0.153061224,0,0.07285437,0.108662345,0,0,2928,126.9838277,37.57747406,1.698655104,2.592354338,17.21014868
11110142,Sogyeok-dong,소격동,서울특별시 종로구 삼청동,서울특별시 종로구 소격동,11,0,0,0.128252729,0.016196013,0.153061224,0,0.07285437,0.108662345,0,0,2929,126.980994,37.57978265,2.043187771,2.747472541,16.9960054
11110143,Hwa-dong,화동,서울특별시 종로구 삼청동,서울특별시 종로구 화동,11,0,0,0.128252729,0.016196013,0.153061224,0,0.07285437,0.108662345,0,0,2930,126.9825908,37.58068332,2.018791632,2.885518065,17.14990775
11110144,Sagan-dong,사간동,서울특별시 종로구 삼청동,서울특별시 종로구 사간동,11,0,0,0.128252729,0.016196013,0.153061224,0,0.07285437,0.108662345,0,0,2931,126.980561,37.57723335,1.82527033,2.465783227,16.92051395
11110145,Songhyeon-dong,송현동,서울특별시 종로구 삼청동,서울특별시 종로구 송현동,11,0,0,0.128252729,0.016196013,0.153061224,0,0.07285437,0.108662345,0,0,2932,126.9819104,37.57704379,1.741198275,2.484702878,17.03619376
11110184,Buam-dong,부암동,서울특별시 종로구 부암동,서울특별시 종로구 부암동,11,0,0,0.219583016,0.044435216,0.301020408,0,0.019843755,0.024042428,0,0,2971,126.9672674,37.59349393,3.976479089,4.17695319,16.09786727
11110185,Hongji-dong,홍지동,서울특별시 종로구 부암동,서울특별시 종로구 홍지동,11,0,0,0.219583016,0.044435216,0.301020408,0,0.019843755,0.024042428,0,0,2972,126.9567667,37.60057758,2.927231244,4.698122843,15.42156874
11110186,Sinyeong-dong,신영동,서울특별시 종로구 부암동,서울특별시 종로구 신영동,11,0,0,0.219583016,0.044435216,0.301020408,0,0.019843755,0.024042428,0,0,2973,126.9617863,37.60305006,3.22351943,5.094407737,15.92792517
11110182,Gugi-dong,구기동,서울특별시 종로구 평창동,서울특별시 종로구 구기동,11,0,0,0.174425616,0.035714286,0.224489796,0,0.036227573,0.053466902,0,0,2969,126.9621435,37.61795006,3.118408324,6.683131596,16.54872059
11110183,Pyeongchang-dong,평창동,서울특별시 종로구 평창동,서울특별시 종로구 평창동,11,0,0,0.174425616,0.035714286,0.224489796,0,0.036227573,0.053466902,0,0,2970,126.9742835,37.61396485,4.140139665,6.429832693,17.37347798
11110187,Muak-dong,무악동,서울특별시 종로구 무악동,서울특별시 종로구 무악동,11,0,0,0.331207159,0.0589701,0.173469388,0,0.072369039,0.085327048,0,0,2974,126.9582117,37.57679116,2.64494313,2.345359771,14.95693231
11110176,Gyonam-dong,교남동,서울특별시 종로구 교남동,서울특별시 종로구 교남동,11,0,0,0.216822163,0.03654485,0.275510204,0,0.077089269,0.081143194,0,0,2963,126.9644593,37.56843148,1.585461656,1.530865637,15.40758639
11110177,Pyeong-dong,평동,서울특별시 종로구 교남동,서울특별시 종로구 평동,11,0,0,0.216822163,0.03654485,0.275510204,0,0.077089269,0.081143194,0,0,2964,126.9668174,37.5676709,1.456328278,1.371258318,15.60943446
11110178,Songwol-dong,송월동,서울특별시 종로구 교남동,서울특별시 종로구 송월동,11,0,0,0.216822163,0.03654485,0.275510204,0,0.077089269,0.081143194,0,0,2965,126.9652907,37.57017777,1.755120149,1.679123775,15.4962793
11110179,Hongpa-dong,홍파동,서울특별시 종로구 교남동,서울특별시 종로구 홍파동,11,0,0,0.216822163,0.03654485,0.275510204,0,0.077089269,0.081143194,0,0,2966,126.964136,37.57115697,1.884603867,1.818054653,15.4044335
11110180,Gyobuk-dong,교북동,서울특별시 종로구 교남동,서울특별시 종로구 교북동,11,0,0,0.216822163,0.03654485,0.275510204,0,0.077089269,0.081143194,0,0,2967,126.9612896,37.57142449,1.99089736,1.955392617,15.15694873
11110181,Haengchon-dong,행촌동,서울특별시 종로구 교남동,서울특별시 종로구 행촌동,11,0,0,0.216822163,0.03654485,0.275510204,0,0.077089269,0.081143194,0,0,2968,126.9626362,37.57448387,2.275616542,2.209886067,15.31175791
11110146,Gahoe-dong,가회동,서울특별시 종로구 가회동,서울특별시 종로구 가회동,11,0,0,0.077605357,0.009966777,0.280612245,0,0.061950089,0.055352583,0,0,2933,126.9848447,37.58280368,2.043654684,3.174293086,17.38229441
11110147,Jae-dong,재동,서울특별시 종로구 가회동,서울특별시 종로구 재동,11,0,0,0.077605357,0.009966777,0.280612245,0,0.061950089,0.055352583,0,0,2934,126.9852346,37.57815665,1.660221078,2.712719326,17.34297643
11110148,Gye-dong,계동,서울특별시 종로구 가회동,서울특별시 종로구 계동,11,0,0,0.077605357,0.009966777,0.280612245,0,0.061950089,0.055352583,0,0,2935,126.986857,37.58290205,1.940907525,3.251539489,17.55956097
11110149,Wonseo-dong,원서동,서울특별시 종로구 가회동,서울특별시 종로구 원서동,11,0,0,0.077605357,0.009966777,0.280612245,0,0.061950089,0.055352583,0,0,2936,126.9880665,37.58418014,1.998277123,3.424555387,17.68764456
11110122,Cheongjin-dong,청진동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 청진동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2909,126.9802776,37.57153389,1.379199879,1.862845936,16.82832719
11110123,Seorin-dong,서린동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 서린동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2910,126.9802924,37.56949962,1.250547137,1.657548163,16.81129365
11110124,Susong-dong,수송동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 수송동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2911,126.9805635,37.57385815,1.53503206,2.111862004,16.87807511
11110125,Junghak-dong,중학동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 중학동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2912,126.9799361,37.57519235,1.681747746,2.233228562,16.83888239
11110126,Jongno 1(il)-ga,종로1가,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 종로1가,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2913,126.9803182,37.57069255,1.320352954,1.778573575,16.82395021
11110127,Gongpyeong-dong,공평동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 공평동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2914,126.9832159,37.57132302,1.169871341,1.957581025,17.08489925
11110128,Gwanhun-dong,관훈동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 관훈동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2915,126.9847795,37.57415628,1.335317929,2.299244462,17.2519398
11110129,Gyeonji-dong,견지동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 견지동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2916,126.9830777,37.57373234,1.380417273,2.187667257,17.09759959
11110130,Waryong-dong,와룡동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 와룡동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2917,126.9927252,37.58091103,1.481803312,3.305096804,18.03955562
11110131,Gwonnong-dong,권농동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 권농동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2918,126.9917373,37.57610596,1.083400615,2.820628477,17.88615824
11110132,Unni-dong,운니동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 운니동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2919,126.9882972,37.57638924,1.326427644,2.671241487,17.58776762
11110133,Ikseon-dong,익선동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 익선동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2920,126.9896925,37.5742296,1.085262267,2.545373575,17.68452349
11110134,Gyeongun-dong,경운동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 경운동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2921,126.9863851,37.57524428,1.37870013,2.474616859,17.40572693
11110135,Gwancheol-dong,관철동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 관철동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2922,126.9858888,37.56919458,0.835872517,1.899066874,17.30193918
11110136,Insa-dong,인사동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 인사동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2923,126.9859365,37.57205633,1.083247741,2.154932032,17.33139957
11110137,Nagwon-dong,낙원동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 낙원동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2924,126.9886044,37.57255155,1.028751593,2.339469304,17.57106151
11110138,Jongno 2(i)-ga,종로2가,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 종로2가,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2925,126.9862876,37.57075947,0.94653933,2.056710494,17.35015963
11110150,Hunjeong-dong,훈정동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 훈정동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2937,126.9940521,37.57421653,0.790780157,2.796008185,18.06759689
11110151,Myo-dong,묘동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 묘동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2938,126.9918238,37.57254984,0.827267427,2.526262801,17.85429249
11110152,Bongik-dong,봉익동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 봉익동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2939,126.992997,37.57237097,0.728135584,2.584847041,17.95577984
11110153,Donui-dong,돈의동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 돈의동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2940,126.9906261,37.57202917,0.896599794,2.411746154,17.74382766
11110154,Jangsa-dong,장사동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 장사동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2941,126.9942327,37.56923437,0.508119469,2.440682754,18.03761743
11110155,Gwansu-dong,관수동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 관수동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2942,126.9904301,37.56905839,0.609777062,2.167967831,17.70113176
11110156,Jongno 3(sam)-ga,종로3가,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 종로3가,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2943,126.9923722,37.57037964,0.691505939,2.393628079,17.88277783
11110157,Inui-dong,인의동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 인의동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2944,126.998002,37.57262707,0.451856413,2.934662513,18.39872183
11110158,Yeji -dong,예지동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 예지동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2945,126.9984414,37.56950429,0.152074237,2.763496163,18.41060504
11110159,Wonnam-dong,원남동,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 원남동,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2946,126.9976278,37.57548162,0.762551363,3.118899386,18.39604691
11110161,Jongno 4(sa)-ga,종로4가,서울특별시 종로구 종로1.2.3.4가동,서울특별시 종로구 종로4가,11,0,0,0.23349835,0.036960133,0.326530612,0,0.039632714,0.055234728,0,0,2948,126.9979593,37.57068865,0.268809946,2.801812261,18.37753541
11110160,Yeonji-dong,연지동,서울특별시 종로구 종로5.6가동,서울특별시 종로구 연지동,11,0,0,0.163509139,0.024916944,0.37244898,0,0.054427467,0.05313298,0,0,2947,127.0001022,37.57374364,0.541287226,3.156963713,18.59460963
11110162,Hyoje-dong,효제동,서울특별시 종로구 종로5.6가동,서울특별시 종로구 효제동,11,0,0,0.163509139,0.024916944,0.37244898,0,0.054427467,0.05313298,0,0,2949,127.0034535,37.57334017,0.5842239,3.357481396,18.88538975
11110163,Jongno 5(o)-ga,종로5가,서울특별시 종로구 종로5.6가동,서울특별시 종로구 종로5가,11,0,0,0.163509139,0.024916944,0.37244898,0,0.054427467,0.05313298,0,0,2950,127.0033317,37.57072844,0.362023994,3.202707514,18.85115642
11110164,Jongno 6(yuk)-ga,종로6가,서울특별시 종로구 종로5.6가동,서울특별시 종로구 종로6가,11,0,0,0.163509139,0.024916944,0.37244898,0,0.054427467,0.05313298,0,0,2951,127.0072563,37.57223953,0.744876826,3.000639476,19.20976277
11110167,Chungsin-dong,충신동,서울특별시 종로구 종로5.6가동,서울특별시 종로구 충신동,11,0,0,0.163509139,0.024916944,0.37244898,0,0.054427467,0.05313298,0,0,2954,127.0059022,37.57476347,0.83856363,3.228919241,19.11536042
11110165,Ihwa-dong,이화동,서울특별시 종로구 이화동,서울특별시 종로구 이화동,11,0,0,0.261805027,0.036129568,0.158163265,0,0.038544635,0.058043606,0,0,2952,127.005455,37.57732202,1.056202247,3.402119735,19.10540238
11110166,Yeongeon-dong,연건동,서울특별시 종로구 이화동,서울특별시 종로구 연건동,11,0,0,0.261805027,0.036129568,0.158163265,0,0.038544635,0.058043606,0,0,2953,126.9996572,37.5784859,1.067837197,3.480874009,18.61165642
11110168,Dongsung-dong,동숭동,서울특별시 종로구 이화동,서울특별시 종로구 동숭동,11,0,0,0.261805027,0.036129568,0.158163265,0,0.038544635,0.058043606,0,0,2955,127.0051527,37.58160586,1.486162574,3.692171909,19.13744657
11110169,Hyehwa-dong,혜화동,서울특별시 종로구 혜화동,서울특별시 종로구 혜화동,11,0,0,0.140248159,0.017026578,0.214285714,0,0.111931302,0.132351208,0,0,2956,127.0023036,37.58781971,2.113548274,4.116329297,18.99510092
11110170,Myeongnyun 1(il)-ga,명륜1가,서울특별시 종로구 혜화동,서울특별시 종로구 명륜1가,11,0,0,0.140248159,0.017026578,0.214285714,0,0.111931302,0.132351208,0,0,2957,126.9973866,37.58895124,2.24063503,4.279209852,18.59012819
11110171,Myeongnyun 2(i)-ga,명륜2가,서울특별시 종로구 혜화동,서울특별시 종로구 명륜2가,11,0,0,0.140248159,0.017026578,0.214285714,0,0.111931302,0.132351208,0,0,2958,126.9991556,37.58461531,1.749247638,3.968870241,18.66222418
11110172,Myeongnyun 4(sa)-ga,명륜4가,서울특별시 종로구 혜화동,서울특별시 종로구 명륜4가,11,0,0,0.140248159,0.017026578,0.214285714,0,0.111931302,0.132351208,0,0,2959,126.9997878,37.58238833,1.500696186,3.810028109,18.68031089
11110173,Myeongnyun 3(sam)-ga,명륜3가,서울특별시 종로구 혜화동,서울특별시 종로구 명륜3가,11,0,0,0.140248159,0.017026578,0.214285714,0,0.111931302,0.132351208,0,0,2960,126.9930512,37.58730735,2.135770088,3.930586371,18.18057651
11110174,Changsin-dong,창신동,서울특별시 종로구 창신1동,서울특별시 종로구 창신동,11,0,0,0.252015105,0.044019934,0.469387755,0,0.0997589,0.102710666,0,0,2961,127.0135073,37.57599898,1.434377787,2.728435135,19.79734123
11110175,Sungin-dong,숭인동,서울특별시 종로구 숭인1동,서울특별시 종로구 숭인동,11,0,0,0.209586824,0.032807309,0.336734694,0,0.060916805,0.08448242,0,0,2962,127.0190496,37.57667154,1.895326705,2.403707589,20.29193838
11140111,Sogong-dong,소공동,서울특별시 중구 소공동,서울특별시 중구 소공동,11,0,0,0.274070195,0.046511628,0.209183673,0,0.058043962,0.083402082,0,0,2985,126.9799711,37.56389456,1.10863345,1.112724008,16.74802456
11140113,Bukchang-dong,북창동,서울특별시 중구 소공동,서울특별시 중구 북창동,11,0,0,0.274070195,0.046511628,0.209183673,0,0.058043962,0.083402082,0,0,2987,126.9782328,37.56248419,1.024752903,0.894856425,16.58933496
11140114,Taepyeongno 2(i)-ga,태평로2가,서울특별시 중구 소공동,서울특별시 중구 태평로2가,11,0,0,0.274070195,0.046511628,0.209183673,0,0.058043962,0.083402082,0,0,2988,126.9763889,37.56323343,1.018617413,0.881327802,16.42910808
11140115,Namdaemunno 2(i)-ga,남대문로2가,서울특별시 중구 소공동,서울특별시 중구 남대문로2가,11,0,0,0.274070195,0.046511628,0.209183673,0,0.058043962,0.083402082,0,0,2989,126.9820221,37.5638609,0.92741315,1.23127788,16.92895974
11140116,Namdaemunno 3(sam)-ga,남대문로3가,서울특별시 중구 소공동,서울특별시 중구 남대문로3가,11,0,0,0.274070195,0.046511628,0.209183673,0,0.058043962,0.083402082,0,0,2990,126.9794207,37.5616668,1.017814654,0.896696197,16.69191198
11140117,Namdaemunno 4(sa)-ga,남대문로4가,서울특별시 중구 소공동,서울특별시 중구 남대문로4가,11,0,0,0.274070195,0.046511628,0.209183673,0,0.058043962,0.083402082,0,0,2991,126.9754849,37.56069006,0.729273493,0.594045289,16.34207375
11140119,Bongnae-dong 1(il)-ga,봉래동1가,서울특별시 중구 소공동,서울특별시 중구 봉래동1가,11,0,0,0.274070195,0.046511628,0.209183673,0,0.058043962,0.083402082,0,0,2993,126.9729437,37.55890798,0.464264222,0.324639723,16.11539914
11140166,Seosomun-dong,서소문동,서울특별시 중구 소공동,서울특별시 중구 서소문동,11,0,0,0.274070195,0.046511628,0.209183673,0,0.058043962,0.083402082,0,0,3040,126.9739404,37.56291507,0.9174814,0.77791938,16.21172587
11140167,Jeong-dong,정동,서울특별시 중구 소공동,서울특별시 중구 정동,11,0,0,0.274070195,0.046511628,0.209183673,0,0.058043962,0.083402082,0,0,3041,126.9732881,37.56614243,1.262207026,1.124013801,16.1697011
11140168,Sunhwa-dong,순화동,서울특별시 중구 소공동,서울특별시 중구 순화동,11,0,0,0.274070195,0.046511628,0.209183673,0,0.058043962,0.083402082,0,0,3042,126.9707917,37.56234442,0.83730572,0.707440738,15.93172367
11140169,Uijuro 1(il)-ga,의주로1가,서울특별시 중구 소공동,서울특별시 중구 의주로1가,11,0,0,0.274070195,0.046511628,0.209183673,0,0.058043962,0.083402082,0,0,3043,126.9684745,37.56370383,1.000552963,0.907520644,15.73223439
11140170,Chungjeongno 1(il)-ga,충정로1가,서울특별시 중구 소공동,서울특별시 중구 충정로1가,11,0,0,0.274070195,0.046511628,0.209183673,0,0.058043962,0.083402082,0,0,3044,126.9680724,37.56687652,1.354463465,1.252727434,15.71440629
11140112,Namchang-dong,남창동,서울특별시 중구 회현동,서울특별시 중구 남창동,11,0,0,0.218329525,0.03654485,0.204081633,0,0.243698531,0.28511098,0,0,2986,126.9775797,37.55806621,0.628747646,0.531728161,16.52483427
11140118,Namdaemunno 5(o)-ga,남대문로5가,서울특별시 중구 회현동,서울특별시 중구 남대문로5가,11,0,0,0.218329525,0.03654485,0.204081633,0,0.243698531,0.28511098,0,0,2992,126.9762835,37.55636636,0.436453523,0.369834775,16.41157087
11140120,Bongnae-dong 2(i)-ga,봉래동2가,서울특별시 중구 회현동,서울특별시 중구 봉래동2가,11,0,0,0.218329525,0.03654485,0.204081633,0,0.243698531,0.28511098,1,0,2994,126.9713259,37.55674536,0.214766528,0.103390619,15.97307262
11140121,Hoehyeon-dong 1(il)-ga,회현동1가,서울특별시 중구 회현동,서울특별시 중구 회현동1가,11,0,0,0.218329525,0.03654485,0.204081633,0,0.243698531,0.28511098,0,0,2995,126.9816825,37.55715542,0.916035507,0.854023063,16.88775018
11140122,Hoehyeon-dong 2(i)-ga,회현동2가,서울특별시 중구 회현동,서울특별시 중구 회현동2가,11,0,0,0.218329525,0.03654485,0.204081633,0,0.243698531,0.28511098,0,0,2996,126.9827428,37.55851525,1.045455166,0.977770154,16.98105884
11140124,Chungmuro 1(il)-ga,충무로1가,서울특별시 중구 회현동,서울특별시 중구 충무로1가,11,0,0,0.218329525,0.03654485,0.204081633,0,0.243698531,0.28511098,0,0,2998,126.9826218,37.56102487,0.92790698,1.0796018,16.97320355
11140101,Mugyo-dong,무교동,서울특별시 중구 명동,서울특별시 중구 무교동,11,0,0,0.262185834,0.044850498,0.209183673,0,0.070897392,0.084777058,0,0,2975,126.9788544,37.56805905,1.295596193,1.458956701,16.67335487
11140102,Da-dong,다동,서울특별시 중구 명동,서울특별시 중구 다동,11,0,0,0.262185834,0.044850498,0.209183673,0,0.070897392,0.084777058,0,0,2976,126.981178,37.56787745,1.098410793,1.53683604,16.8769049
11140103,Taepyeongno 1(il)-ga,태평로1가,서울특별시 중구 명동,서울특별시 중구 태평로1가,11,0,0,0.262185834,0.044850498,0.209183673,0,0.070897392,0.084777058,0,0,2977,126.9773675,37.56756374,1.401538268,1.358666394,16.53874357
11140104,Euljiro 1(il)-ga,을지로1가,서울특별시 중구 명동,서울특별시 중구 을지로1가,11,0,0,0.262185834,0.044850498,0.209183673,0,0.070897392,0.084777058,0,0,2978,126.9805545,37.56590096,1.081942758,1.322607873,16.80936438
11140105,Euljiro 2(i)-ga,을지로2가,서울특별시 중구 명동,서울특별시 중구 을지로2가,11,0,0,0.262185834,0.044850498,0.209183673,0,0.070897392,0.084777058,0,0,2979,126.9862437,37.5657125,0.592792758,1.645068986,17.31034777
11140106,Namdaemunno 1(il)-ga,남대문로1가,서울특별시 중구 명동,서울특별시 중구 남대문로1가,11,0,0,0.262185834,0.044850498,0.209183673,0,0.070897392,0.084777058,0,0,2980,126.9830954,37.56759035,0.931704968,1.606007224,17.04398566
